tag_id,subloc_sequence,detection_counts,dwell_times,similarity_score,similarity(in_days)
989.00104281145,"[1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 1.0, 1.0, 0.01, 1.0, 0.01, 1.0, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01]","[223, 2, 118, 5, 30, 5, 25, 5, 120, 10, 10, 5, 15, 35, 12, 6, 12, 64, 5, 10, 75, 10, 101, 12, 42, 6, 36, 233, 5, 15, 5, 85, 10, 100, 10, 5, 5, 392, 65, 5, 5, 20, 10, 100, 5, 65, 20, 65, 20, 227, 48, 16, 28, 72, 8, 454, 25, 26, 24, 12, 6, 178, 5, 45, 15, 25, 10, 15, 10, 25, 95, 10, 5, 10, 50, 5, 45, 20, 205, 5, 35, 10, 15, 15, 5, 25, 30, 5, 30, 102, 12, 6, 12, 42, 60, 16, 15, 10, 5, 9, 1, 444, 8, 906, 3, 480, 3, 3, 6, 95, 2, 16, 2, 4, 4, 6, 8, 6, 6, 6, 3, 6, 3, 6, 3, 18, 3, 18, 3, 5, 2, 198, 6, 12, 18, 9, 3, 27, 24, 9, 6, 51, 3, 7, 12, 12, 17, 35, 15, 163, 6, 66, 6]","[609223.0, 0.01, 88876.0, 0.01, 3465.06, 0.01, 2384.15, 0.01, 139251.61, 2.74, 104.63, 0.01, 483.2, 79462.38, 3.08, 0.01, 124.36, 88547.28, 0.01, 4924.21, 57295.62, 332.46, 256950.66, 457.15, 259595.55, 0.01, 1035.53, 259797.98, 0.01, 668.2, 0.01, 87278.98, 12.96, 74171.59, 432.54, 0.01, 0.01, 1023484.79, 7512.25, 0.01, 0.01, 330.45, 861.93, 85473.1, 0.01, 74484.71, 777.84, 675468.11, 1004.07, 942275.79, 4635.02, 56222.97, 9820.08, 77151.37, 138.85, 1274435.27, 172232.57, 775396.99, 631.2, 157.5, 0.01, 1579395.42, 0.01, 430336.81, 640.14, 39821.08, 17969.7, 2397.35, 7538.09, 10970.01, 40635.22, 2161.92, 0.01, 21206.86, 62626.84, 0.01, 4559.71, 29413.88, 58214.84, 0.01, 34588.67, 180.87, 232.24, 453.52, 0.01, 36380.43, 43099.6, 0.01, 6258.38, 577072.23, 395.08, 0.01, 317.03, 39978.37, 11150.6, 67225.12, 404.95, 70908.8, 0.01, 4415983.95, 0.01, 697441.41, 292.49, 509365.72, 0.01, 227536.33, 0.01, 0.01, 18269.54, 846959.65, 0.01, 57316.79, 0.01, 61.09, 12681.11, 71623.47, 10647.2, 74284.51, 16801.32, 70326.88, 0.01, 254922.53, 0.01, 153973.47, 0.01, 151698.43, 0.01, 151585.51, 0.01, 87547.86, 0.01, 671545.5, 2709.48, 76717.47, 759.28, 273.73, 0.01, 77923.8, 631.54, 559.74, 1729.75, 302048.86, 0.01, 164335.38, 86568.51, 3440.42, 81255.78, 1168.89, 425.12, 1114649.8, 0.01, 240736.85, 0.01]",819417.648056182,9.48400055620581
989.001038748134,"[0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0]","[1, 10, 2, 12, 4, 2, 2, 16, 6, 2]","[0.01, 366819.99, 2549.23, 129633.11, 2052.69, 34774.21, 3482.57, 859447.71, 941.21, 1256999.49]",747123.94955,8.64726793460648
989.001040919102,"[1.0, 0.01, 0.01, 1.0, 1.0, 0.01, 0.01, 1.0]","[3, 3, 6, 6, 6, 9, 6, 6]","[0.01, 0.01, 315.14, 1815.95, 1048.3, 631.0, 538.21, 4295400.58]",716379.598394444,8.29143053697274
989.001041758632,"[1.0, 0.01]","[6, 3]","[4238938.56, 0.01]",706489.760033333,8.17696481520062
989.001041739481,"[0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01]","[18, 62, 4, 4, 4, 8, 8]","[0.01, 41382155.87, 0.01, 0.01, 0.01, 707.01, 796.6]",667543.501491039,7.72619793392406
989.001041752594,"[1.0, 0.01]","[64, 5]","[41030182.75, 0.01]",641096.60548875,7.42009960056424
989.001042004929,"[0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0]","[2, 20, 9, 18, 9, 106, 8, 265, 7, 7]","[0.01, 12540056.33, 0.01, 4.62, 0.01, 169680.8, 0.01, 531209.46, 0.01, 0.01]",630608.400958397,7.29870834442589
989.001045732133,"[0.01, 1.0, 0.01]","[12, 25, 6]","[137432.56, 15108342.76, 121.79]",604448.440516667,6.99593102449846
989.001041732169,"[1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01]","[6, 6, 9, 6, 9, 6, 6, 3]","[6571.75, 145275.17, 509372.11, 1259.53, 137219.79, 2398.6, 3178074.37, 0.01]",602866.119977778,6.97761712937243
989.001041743905,[1.0],[13],[7710046.11],593080.47,6.86435729166667
989.002028428974,"[0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0]","[12, 42, 12, 30, 6, 30, 32, 5, 8, 4, 4, 8, 8, 4, 15, 6, 6, 10, 7, 11, 3, 6, 15, 3, 3, 117, 5, 4, 8, 8, 16]","[100398.11, 16985.45, 19958.73, 260107.54, 0.01, 337539.56, 942446.75, 0.01, 11969.29, 0.01, 0.01, 261413.99, 90419.21, 0.01, 7631.43, 68586.75, 86484.58, 3495929.67, 0.01, 1639867.33, 0.01, 3735.61, 50624.86, 0.01, 0.01, 2021774.76, 0.01, 0.01, 2910.7, 13325.58, 4188.44]",568590.378646541,6.58090716026089
989.001040932671,"[1.0, 0.01, 1.0, 0.01]","[4, 4, 7, 2]","[0.01, 0.01, 3866877.57, 875.12]",552415.459553571,6.39369744853671
989.002028409,"[0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01]","[141, 9, 6, 19, 10, 10, 5, 62, 3]","[2759.68, 182939.27, 6320.08, 5798307.75, 4165.75, 1194937.74, 0.01, 6557023.2, 0.01]",550767.785362482,6.3746271453991
989.002028407975,"[1.0, 0.01, 1.0, 1.0, 0.01, 1.0, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01]","[10, 5, 15, 5, 5, 10, 17, 8, 88, 4, 8, 8, 132, 32, 20, 8, 32, 4, 504, 60, 496, 56, 96, 8, 60, 12, 8, 12, 316, 16, 82, 3]","[36.55, 0.01, 59876.59, 0.01, 0.01, 11894.13, 8345710.2, 59.57, 134966.52, 0.01, 79489.22, 34018.41, 127732.59, 7401.93, 46681.03, 9416.65, 40010.75, 0.01, 370703.85, 1294.11, 182142.38, 2972.04, 76173.37, 338.22, 5479.91, 173.75, 26.4, 715.03, 84239.2, 3267.44, 2471810.28, 0.01]",544592.985143668,6.30315955027394
989.001042809538,[1.0],[19],[10165170.55],535008.97631579,6.19223352217349
989.001040919146,"[0.01, 1.0, 0.01, 1.0, 0.01]","[19, 80, 8, 4, 4]","[0.01, 41276603.49, 1933.34, 0.01, 0.01]",515959.962830263,5.97175882905397
989.001041736551,"[1.0, 0.01]","[87, 3]","[44857952.9, 0.01]",515608.654056322,5.9676927552815
989.001045735216,"[1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0]","[4, 120, 3, 6, 12, 9, 12, 9, 9, 18, 6, 6, 15, 8, 40, 2, 18, 6, 30, 4, 32, 4, 38, 6, 36, 6, 33, 6, 3, 3, 99, 18, 21, 6, 18, 9, 3, 3, 6, 6, 18, 9, 12, 6, 3, 15, 15, 6, 3, 3, 24, 24, 6, 18, 18, 3, 15, 21, 12, 6, 9, 6, 14, 4, 4, 4, 4, 4, 6, 6, 4, 11, 2, 4, 20, 9, 30, 10, 30, 55, 5, 458]","[0.01, 1561202.17, 0.01, 827.18, 8140.03, 63521.41, 2542.32, 6110.83, 70791.0, 12825.56, 1224.43, 5828.54, 58615.77, 7540.6, 24682.43, 0.01, 143755.45, 4933.21, 81160.58, 6229.66, 61534.88, 12691.68, 64865.72, 18681.99, 18399.9, 395.28, 40357.24, 4312.46, 0.01, 0.01, 126070.78, 22545.75, 57272.23, 25834.77, 56493.2, 29051.14, 0.01, 0.01, 39829.91, 28701.19, 55599.66, 28856.42, 41815.8, 43467.06, 0.01, 67339.75, 20412.9, 29577.25, 0.01, 0.01, 22369.22, 5215.62, 5531.77, 74836.33, 10636.28, 0.01, 33993.3, 24025.25, 59673.72, 13619.31, 57114.23, 24984.0, 58325.46, 30488.39, 54693.49, 29383.02, 56367.18, 28672.48, 55261.47, 31779.89, 34460.9, 594564.65, 0.01, 212.85, 57930.87, 3034986.7, 10614.16, 63891.69, 3817.16, 183518.53, 0.01, 9161846.9]",508714.195092068,5.88789577652857
989.001038724423,"[1.0, 1.0]","[1, 5]","[0.01, 2531758.79]",506351.768,5.86055287037037
989.002027697423,"[1.0, 0.01]","[26, 4]","[13118445.31, 0.01]",504555.588871154,5.8397637600828
989.001041736649,"[1.0, 0.01, 1.0, 0.01, 1.0, 1.0, 0.01, 1.0]","[83, 12, 3, 3, 9, 3, 12, 3]","[41260343.27, 8523.05, 0.01, 0.01, 664.88, 0.01, 3146186.97, 0.01]",499815.380123628,5.78490023291236
989.001042004597,"[0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01]","[2, 2, 2, 13, 26, 20, 6]","[0.01, 0.01, 0.01, 0.01, 1628.08, 9505309.45, 510093.85]",476116.260970513,5.5106048723439
989.001041757805,"[0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 1.0, 0.01]","[21, 30, 18, 27, 9, 9, 18, 18, 17, 8, 16, 16, 8, 8, 15, 7]","[0.01, 12429798.44, 2277.76, 146519.14, 0.01, 0.01, 1325.36, 185392.74, 73166.14, 0.01, 69316.8, 376.43, 0.01, 0.01, 552254.29, 0.01]",466981.6929828,5.40488070581945
989.001041739359,"[0.01, 1.0]","[21, 87]","[0.01, 40298861.85]",463205.308625452,5.36117255353532
989.001038869068,"[0.01, 1.0, 0.01, 1.0, 0.01]","[3, 2, 16, 13, 14]","[0.01, 0.01, 14633207.95, 5821652.19, 30412.37]",456986.882354281,5.28920002724862
989.001042810259,"[0.01, 1.0, 0.01]","[23, 9, 28]","[43883618.2, 3932115.05, 396.14]",455981.647700794,5.27756536690733
989.001041758689,"[1.0, 0.01]","[90, 9]","[40274508.62, 1838.66]",447496.583177778,5.17935860159465
989.001039737058,"[1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01]","[5, 30, 25, 10, 25, 55, 10, 5, 8, 8, 4, 12, 8, 12, 5, 2, 8, 14, 7, 7]","[0.01, 6604.22, 154492.59, 22207.85, 322111.04, 13209.54, 62948.78, 0.01, 401814.21, 26597.36, 0.01, 239.44, 271556.38, 10359.29, 1286079.11, 1702.49, 575095.92, 36225.93, 0.01, 0.01]",438736.442993355,5.07796809020087
989.001038724065,"[0.01, 1.0, 1.0, 0.01, 1.0]","[2, 1, 6, 2, 5]","[0.68, 0.01, 2628001.95, 211.15, 0.01]",438001.39615,5.06946060358796
989.001038865225,"[1.0, 1.0, 0.01, 1.0]","[3, 6, 4, 1]","[0.01, 2605747.59, 26846.67, 0.01]",434358.395008333,5.02729623852238
989.001041758844,"[1.0, 0.01, 1.0, 0.01, 1.0, 0.01]","[7, 4, 8, 12, 4, 8]","[3019258.27, 0.01, 490.81, 1734.47, 0.01, 1257.7]",431386.981291667,4.99290487606096
989.002028405913,"[1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0]","[11, 12, 8, 20, 4, 52, 4, 8, 32, 10, 15, 10, 20, 15, 25, 10, 25, 5, 40, 10, 10, 5, 25, 60, 10, 20, 10, 50, 10, 35, 10, 10, 10, 20, 10, 550, 10, 40, 5, 65, 25, 10, 20, 10, 10, 10, 20, 25, 42, 24, 18, 24, 6, 18, 24, 6, 6, 18, 12, 48, 42, 36, 6, 18, 40, 20, 10, 135, 25, 15, 65, 10, 50, 10, 15, 10, 60, 10, 200, 10, 65, 15, 10, 15, 260, 10, 10, 5, 90, 10, 40, 5, 105, 35, 10, 15, 692, 10, 320, 15, 280, 8, 433, 6, 144, 18, 6, 24, 12, 6, 122, 5, 20, 10, 375, 15, 92, 20, 16, 24, 64, 8, 116, 28, 20, 4, 28, 8, 4, 8]","[4141313.75, 6478.34, 161.93, 17563.29, 0.01, 62170.52, 0.01, 135.79, 21347.09, 338.91, 305.75, 95.83, 4013.47, 400.02, 4172.69, 115.86, 76978.29, 0.01, 6004.63, 54.08, 1234.55, 0.01, 2601.87, 84842.37, 60.06, 1978.81, 91.25, 79555.77, 70.33, 4254.71, 120.23, 524.61, 33.67, 1818.83, 19.68, 270645.82, 194.41, 44737.67, 0.01, 116957.43, 3548.93, 100.46, 2562.45, 47.64, 2880.18, 1005.34, 1657.01, 4446.06, 995.1, 2222.28, 60516.51, 6179.19, 0.01, 3034.55, 59712.76, 0.01, 0.01, 1170.74, 73.32, 233526.22, 7664.21, 62846.37, 0.01, 60455.66, 89710.05, 59556.59, 543.91, 189153.99, 18164.24, 10567.26, 46504.54, 29305.1, 4400.78, 55647.29, 1235.26, 37177.8, 11754.25, 1624.83, 99122.01, 75.5, 56903.08, 88.74, 61266.24, 90163.18, 242523.22, 61.03, 48.73, 0.01, 82650.83, 1956.87, 11095.28, 0.01, 160671.73, 352976.95, 288.0, 2325.24, 555721.81, 394.42, 529972.7, 194.53, 553146.57, 331.92, 745507.59, 1030.98, 236493.87, 5008.99, 0.01, 949.28, 568.78, 0.01, 306580.19, 0.01, 3027.93, 696.35, 644107.2, 534.13, 109437.84, 1241.65, 91079.56, 3054.06, 40820.54, 6.41, 263695.11, 15061.05, 1857.65, 0.01, 9220.47, 2294.87, 0.01, 1649.16]",429512.704850616,4.97121186169695
989.001039737178,"[0.01, 1.0, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0]","[1, 1, 5, 10, 14, 28, 5, 1, 1, 1, 2]","[0.01, 0.01, 0.01, 60026.01, 1148876.68, 9302.07, 1696318.6, 0.01, 0.01, 0.01, 180.9]",421480.160477857,4.87824259812335
989.001034169928,"[1.0, 0.01]","[8, 3]","[3312339.4, 0.01]",414042.425033333,4.79215769714506
989.001041736345,"[1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0]","[21, 84, 21, 21, 441, 40, 104]","[2.15, 16697.04, 0.01, 0.01, 1630.87, 571.38, 43013524.28]",413597.51118306,4.78700823128542
989.001042043048,"[1.0, 0.01, 1.0, 0.01]","[1, 61, 3, 1]","[0.01, 11695209.48, 1233791.27, 0.01]",413181.014222404,4.78218766461116
989.001041757194,"[1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01]","[32, 18, 9, 9, 36, 13, 10, 10, 10, 10, 10, 5]","[12756944.11, 23505.38, 0.01, 0.01, 8697.58, 4168329.11, 586.65, 609.31, 15775.67, 53420.38, 16214.23, 0.01]",405427.254266303,4.69244507252666
989.001042045016,"[1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01]","[3, 3, 3, 3, 6, 3, 6, 6, 4, 4, 3, 3, 3, 3, 6, 15, 8, 15, 2, 2]","[0.01, 0.01, 0.01, 0.01, 20.3, 0.01, 332000.01, 22660.29, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 1443128.71, 51801.05, 836493.55, 809386.09, 0.01, 0.01]",401031.776735,4.64157148998843
989.00104093128,[1.0],[3],[1202950.32],400983.44,4.64101203703704
989.001038726392,"[0.01, 1.0, 0.01]","[3, 9, 5]","[33048.0, 3574806.89, 0.01]",397310.925575556,4.59850608305041
989.001038748469,[1.0],[11],[4367607.92],397055.265454545,4.59554705387205
989.001041731637,"[0.01, 1.0, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01]","[4, 4, 18, 12, 11, 19, 12, 24, 5, 2, 3, 1, 1, 1]","[0.01, 0.01, 1096.99, 770.17, 755286.24, 22252.55, 647555.99, 127756.77, 1192332.67, 18900.88, 60739.77, 0.01, 0.01, 0.01]",381559.555299355,4.4161985567055
989.001041740624,"[1.0, 0.01, 1.0, 0.01, 1.0, 0.01]","[12, 3, 3, 6, 9, 3]","[2744.26, 0.01, 0.01, 872.0, 3420329.63, 0.01]",380266.770622222,4.40123577109054
989.001045734872,"[1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0]","[9, 12, 18, 6, 12, 6, 6, 12, 12, 36, 12, 6, 6, 12, 30, 12, 18, 6, 6, 11, 18, 8, 8, 7]","[519.32, 24237.47, 76884.02, 0.01, 63441.7, 0.01, 0.01, 22509.27, 67201.66, 87279.12, 205.37, 0.01, 0.01, 1751.75, 13303.52, 71648.14, 174221.83, 0.01, 0.01, 1476927.25, 684334.36, 960009.16, 680.13, 665834.14]",371137.122332118,4.29556854551062
989.0010417404,"[1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01]","[21, 42, 42, 3, 15, 3, 3, 7, 8, 4, 12, 4, 4, 8, 8]","[0.01, 288.52, 251.51, 0.01, 15166.12, 0.01, 0.01, 2584156.21, 1957.63, 0.01, 2945.32, 0.01, 0.01, 75.83, 87962.73]",370306.647086905,4.28595656350584
989.001042813084,"[1.0, 1.0]","[4, 4]","[250.57, 1412813.55]",353266.03,4.08872719907407
989.002027645327,[1.0],[19],[6403933.95],337049.155263158,3.90103188961988
989.001042362625,"[1.0, 1.0, 0.01]","[3, 8, 2]","[0.01, 2683993.48, 122.59]",335499.801283333,3.88309955189043
989.001034169966,"[1.0, 0.01]","[5, 1]","[1654248.82, 0.01]",330849.7641,3.82927967708333
989.001042811961,"[0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0]","[4, 4, 8, 7, 5, 5, 9, 8, 4, 7]","[342.39, 48231.1, 347.55, 1405568.4, 0.01, 0.01, 89747.0, 41392.02, 0.01, 784308.05]",330172.281703532,3.82143844564273
989.001040933115,[1.0],[8],[2630143.04],328767.88,3.8051837962963
989.001040917474,[1.0],[4],[1288190.72],322047.68,3.7274037037037
989.001040913916,"[1.0, 0.01, 1.0, 0.01, 1.0, 1.0, 0.01]","[3, 1, 1, 1, 5, 3, 21]","[931922.63, 0.01, 0.01, 0.01, 0.01, 0.01, 848.55]",310641.296271429,3.5953853735119
989.001041731446,"[1.0, 0.01, 0.01, 1.0, 1.0, 0.01, 0.01, 1.0, 0.01, 1.0, 0.01]","[7, 7, 8, 8, 14, 7, 7, 7, 5, 7, 2]","[0.01, 0.01, 0.01, 0.01, 306565.67, 0.01, 0.01, 0.01, 0.01, 2014155.57, 0.01]",309634.062089643,3.58372757048198
989.001042003427,"[0.01, 1.0, 0.01]","[6, 240, 4]","[0.01, 73552722.82, 0.01]",306469.678458333,3.54710275993441
989.00104251436,"[1.0, 1.0, 0.01, 1.0, 0.01]","[6, 5, 1, 1, 1]","[860434.25, 801951.93, 0.01, 0.01, 0.01]",303796.104533333,3.51615861728395
989.001040931534,"[1.0, 0.01]","[12, 4]","[3545174.76, 0.01]",295431.230025,3.41934294010417
989.001041750431,"[0.01, 1.0, 1.0, 0.01, 1.0, 1.0, 0.01, 0.01, 1.0]","[4, 4, 25, 55, 7, 1, 1, 1, 1]","[0.01, 0.01, 1120.1, 13013.48, 2061506.45, 0.01, 0.01, 0.01, 0.01]",294548.114240844,3.40912169260236
989.001039735862,"[1.0, 1.0, 0.01, 1.0, 0.01, 1.0]","[1, 6, 18, 5, 1, 3]","[0.01, 0.01, 217.63, 1467275.78, 0.01, 0.01]",293455.292005556,3.39647328710134
989.001041730117,"[0.01, 1.0, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0]","[4, 4, 3, 6, 4, 2, 2, 2, 1]","[0.01, 0.01, 0.01, 339.52, 1050044.51, 3054.6, 60132.98, 301.92, 0.01]",292594.981825,3.38651599334491
989.001041747551,"[1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01]","[4, 92, 8, 8, 4, 3, 3, 6, 3, 6, 3, 7, 1, 8, 7]","[0.01, 119388.55, 570665.63, 12445.4, 0.01, 0.01, 0.01, 2222.48, 0.01, 60.45, 0.01, 1030199.53, 0.01, 585733.91, 0.01]",291763.625375828,3.37689381222023
989.001039733838,"[1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 1.0, 1.0, 0.01, 1.0]","[4, 4, 4, 4, 5, 1, 1, 2, 2, 1, 1]","[0.01, 0.01, 0.01, 0.01, 1304107.38, 0.01, 0.01, 96.14, 61449.76, 0.01, 0.01]",291594.45125,3.37493577835648
989.001042510663,"[1.0, 1.0]","[1, 6]","[0.01, 1726998.09]",287833.025,3.33140075231482
989.001038748089,"[1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0]","[13, 3, 3, 1, 15, 1, 42]","[375500.75, 1211.96, 16234.74, 0.01, 3763577.38, 0.01, 78850.99]",287082.856334066,3.32271824460724
989.001041731383,"[1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 1.0, 0.01, 1.0, 1.0, 0.01, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 1.0, 1.0, 0.01, 1.0, 1.0, 1.0, 1.0, 1.0, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 1.0, 0.01, 0.01, 1.0, 1.0, 0.01, 1.0, 0.01, 0.01, 1.0, 0.01, 0.01, 0.01]","[7, 21, 28, 42, 21, 12, 6, 10, 10, 5, 5, 5, 5, 5, 5, 10, 10, 5, 15, 5, 100, 5, 10, 25, 30, 15, 30, 5, 5, 10, 10, 25, 10, 10, 15, 15, 20, 10, 10, 25, 25, 10, 35, 10, 80, 75, 280, 15, 9, 4, 4, 12, 12, 6, 2, 1, 2, 3, 1, 1, 2, 3]","[0.01, 11108.88, 5358.41, 1843.39, 36644.42, 3861.52, 0.01, 3602.18, 49536.13, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 69.55, 1898.58, 0.01, 36174.81, 0.01, 1812.98, 0.01, 59.41, 43644.54, 8112.35, 126.81, 789.04, 0.01, 0.01, 67.66, 1422.86, 647.53, 1097.59, 870.61, 391.5, 246.35, 1159.42, 220.22, 382.13, 766.54, 834.86, 78.26, 637.33, 71.83, 1108.05, 968.84, 5154.24, 7836.0, 67765.84, 0.01, 0.01, 2250.37, 168.81, 1650314.28, 0.01, 0.01, 477.1, 452.79, 0.01, 0.01, 813.15, 0.01]",285295.081789742,3.3020264096035
